service_id,date,exception_type
1000000087997,20250821,1
1000000086562,20250822,1
1000000086564,20250822,1
1000000087994,20250822,1
1000000087997,20250822,1
1000000086562,20250823,1
1000000086564,20250823,1
1000000087992,20250823,1
1000000087997,20250823,1
1000000086556,20250824,1
1000000086561,20250824,1
1000000086563,20250824,1
1000000087997,20250824,1
1000000086561,20250825,1
1000000086563,20250825,1
1000000087224,20250825,1
1000000087997,20250825,1
1000000086561,20250826,1
1000000086563,20250826,1
1000000087224,20250826,1
1000000087997,20250826,1
1000000086561,20250827,1
1000000086563,20250827,1
1000000087224,20250827,1
1000000087997,20250827,1
1000000086561,20250828,1
1000000086563,20250828,1
1000000087224,20250828,1
1000000087997,20250828,1
1000000086562,20250829,1
1000000086564,20250829,1
1000000087994,20250829,1
1000000087997,20250829,1
1000000086562,20250830,1
1000000086564,20250830,1
1000000087992,20250830,1
1000000087997,20250830,1
1000000086556,20250831,1
1000000086561,20250831,1
1000000086563,20250831,1
1000000087997,20250831,1
1000000086561,20250901,1
1000000086563,20250901,1
1000000087224,20250901,1
1000000087997,20250901,1
1000000086561,20250902,1
1000000086563,20250902,1
1000000087224,20250902,1
1000000087997,20250902,1
11,20250801,1
11,20250708,1
11,20250709,1
11,20250710,1
11,20250711,1
11,20250714,1
11,20250715,1
11,20250716,1
11,20250717,1
11,20250718,1
11,20250721,1
11,20250722,1
11,20250723,1
11,20250724,1
11,20250725,1
11,20250728,1
11,20250729,1
11,20250730,1
11,20250731,1
13,20250804,1
13,20250805,1
13,20250806,1
13,20250807,1
13,20250808,1
13,20250811,1
13,20250812,1
13,20250813,1
13,20250814,1
13,20250818,1
13,20250819,1
13,20250820,1
13,20250821,1
13,20250822,1
21,20250802,1
21,20250712,1
21,20250719,1
21,20250726,1
22,20250809,1
22,20250816,1
22,20250823,1
30,20250803,1
30,20250810,1
30,20250713,1
30,20250815,1
30,20250817,1
30,20250720,1
30,20250824,1
30,20250727,1
11#402_403,20250825,1
11#402_403,20250904,1
11#402_403,20250828,1
11#402_403,20250729,1
11#402_403,20250826,1
11#402_403,20250905,1
11#402_403,20250908,1
11#402_403,20250829,1
11#402_403,20250730,1
11#402_403,20250901,1
11#402_403,20250723,1
11#402_403,20250731,1
11#402_403,20250909,1
11#402_403,20250902,1
11#402_403,20250724,1
11#402_403,20250801,1
11#402_403,20250903,1
11#402_403,20250725,1
11#402_403,20250827,1
11#402_403,20250728,1
30#402_403,20250815,1
30#402_403,20250907,1
30#402_403,20250810,1
30#402_403,20250803,1
30#402_403,20250727,1
30#402_403,20250831,1
30#402_403,20250824,1
30#402_403,20250817,1
13#403,20250805,1
13#403,20250818,1
13#403,20250808,1
13#403,20250806,1
13#403,20250819,1
13#403,20250812,1
13#403,20250822,1
13#403,20250820,1
13#403,20250813,1
13#403,20250821,1
13#403,20250811,1
13#403,20250804,1
13#403,20250814,1
13#403,20250807,1
21#402_403,20250726,1
21#402_403,20250802,1
21#402_403,20250830,1
21#402_403,20250906,1
22#403,20250816,1
22#403,20250809,1
22#403,20250823,1
50#402_403,20250815,1
50#402_403,20250825,1
50#402_403,20250726,1
50#402_403,20250805,1
50#402_403,20250904,1
50#402_403,20250907,1
50#402_403,20250818,1
50#402_403,20250828,1
50#402_403,20250729,1
50#402_403,20250808,1
50#402_403,20250826,1
50#402_403,20250806,1
50#402_403,20250816,1
50#402_403,20250905,1
50#402_403,20250908,1
50#402_403,20250829,1
50#402_403,20250809,1
50#402_403,20250819,1
50#402_403,20250730,1
50#402_403,20250812,1
50#402_403,20250822,1
50#402_403,20250901,1
50#402_403,20250723,1
50#402_403,20250802,1
50#402_403,20250820,1
50#402_403,20250830,1
50#402_403,20250731,1
50#402_403,20250810,1
50#402_403,20250909,1
50#402_403,20250902,1
50#402_403,20250823,1
50#402_403,20250724,1
50#402_403,20250803,1
50#402_403,20250813,1
50#402_403,20250727,1
50#402_403,20250821,1
50#402_403,20250831,1
50#402_403,20250801,1
50#402_403,20250811,1
50#402_403,20250903,1
50#402_403,20250804,1
50#402_403,20250814,1
50#402_403,20250824,1
50#402_403,20250725,1
50#402_403,20250807,1
50#402_403,20250817,1
50#402_403,20250827,1
50#402_403,20250906,1
50#402_403,20250728,1
23#402_403,20250726,1
23#402_403,20250816,1
23#402_403,20250809,1
23#402_403,20250802,1
23#402_403,20250830,1
23#402_403,20250823,1
23#402_403,20250906,1
30#401_402,20250815,1
30#401_402,20250907,1
30#401_402,20250810,1
30#401_402,20250803,1
30#401_402,20250727,1
30#401_402,20250831,1
30#401_402,20250824,1
30#401_402,20250817,1
11#401_402,20250825,1
11#401_402,20250904,1
11#401_402,20250828,1
11#401_402,20250729,1
11#401_402,20250826,1
11#401_402,20250905,1
11#401_402,20250908,1
11#401_402,20250829,1
11#401_402,20250730,1
11#401_402,20250901,1
11#401_402,20250723,1
11#401_402,20250731,1
11#401_402,20250909,1
11#401_402,20250902,1
11#401_402,20250724,1
11#401_402,20250801,1
11#401_402,20250903,1
11#401_402,20250725,1
11#401_402,20250827,1
11#401_402,20250728,1
21#401_402,20250726,1
21#401_402,20250802,1
21#401_402,20250830,1
21#401_402,20250906,1
13#402,20250805,1
13#402,20250818,1
13#402,20250808,1
13#402,20250806,1
13#402,20250819,1
13#402,20250812,1
13#402,20250822,1
13#402,20250820,1
13#402,20250813,1
13#402,20250821,1
13#402,20250811,1
13#402,20250804,1
13#402,20250814,1
13#402,20250807,1
22#402,20250816,1
22#402,20250809,1
22#402,20250823,1
23#401_402,20250726,1
23#401_402,20250816,1
23#401_402,20250809,1
23#401_402,20250802,1
23#401_402,20250830,1
23#401_402,20250823,1
23#401_402,20250906,1
