route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
H,1#12,1#47-21,"TERMINI (MA-MB-FS)","24947341",0,"",65339,0,0
P20,1#12,1#47-22,"PORTONACCIO/TIBURTINA","24947352",0,"",51506,0,0
P02,1#1,1#48-2,"TERMINI (MA-MB-FS)","24522704",0,"",52894,0,0
H,1#1,1#48-3,"DEI CAPASSO","24522694",1,"",65340,0,0
H,1#1,1#48-4,"TERMINI (MA-MB-FS)","24522698",0,"",65339,0,0
H,1#1,1#48-5,"DEI CAPASSO","24522696",1,"",65340,0,0
H,1#1,1#48-6,"TERMINI (MA-MB-FS)","24522703",0,"",65339,0,0
H,1#1,1#48-7,"DEI CAPASSO","24522695",1,"",65340,0,0
H,1#1,1#48-8,"TERMINI (MA-MB-FS)","24522700",0,"",65339,0,0
H,1#1,1#48-9,"DEI CAPASSO","24522699",1,"",65340,0,0
H,1#1,1#48-10,"TERMINI (MA-MB-FS)","24522701",0,"",65339,0,0
H,1#1,1#48-11,"DEI CAPASSO","24522702",1,"",65340,0,0
H,1#1,1#48-12,"TERMINI (MA-MB-FS)","24522691",0,"",65339,0,0
H,1#1,1#48-13,"DEI CAPASSO","24522689",1,"",65340,0,0
H,1#1,1#48-14,"TERMINI (MA-MB-FS)","24522693",0,"",65339,0,0
H,1#1,1#48-15,"DEI CAPASSO","24522692",1,"",65340,0,0
H,1#1,1#48-16,"TERMINI (MA-MB-FS)","24522697",0,"",65339,0,0
H,1#1,1#48-17,"DEI CAPASSO","24555672",1,"",65340,0,0
L01,1#19,1#49-2,"LAURENTINA (MB)","24843057",0,"",52852,0,0
H,1#19,1#49-4,"DEI CAPASSO","24843072",1,"",700208,0,0
H,1#19,1#49-5,"TERMINI (MA-MB-FS)","24843058",0,"",65339,0,0
H,1#19,1#49-6,"DEI CAPASSO","24843059",1,"",65340,0,0
H,1#19,1#49-7,"TERMINI (MA-MB-FS)","24843060",0,"",65339,0,0
H,1#19,1#49-8,"DEI CAPASSO","24843061",1,"",65340,0,0
H,1#19,1#49-9,"TERMINI (MA-MB-FS)","24843062",0,"",65339,0,0
H,1#19,1#49-10,"DEI CAPASSO","24843063",1,"",65340,0,0
H,1#19,1#49-11,"TERMINI (MA-MB-FS)","24843064",0,"",65339,0,0
H,1#19,1#49-12,"DEI CAPASSO","24843065",1,"",65340,0,0
H,1#19,1#49-13,"TERMINI (MA-MB-FS)","24843066",0,"",65339,0,0
H,1#19,1#49-14,"DEI CAPASSO","24843067",1,"",65340,0,0
H,1#19,1#49-15,"TERMINI (MA-MB-FS)","24843068",0,"",65339,0,0
H,1#19,1#49-16,"DEI CAPASSO","24843069",1,"",65340,0,0
H,1#19,1#49-17,"TERMINI (MA-MB-FS)","24843070",0,"",65339,0,0
H,1#19,1#49-18,"DEI CAPASSO","24843071",1,"",65340,0,0
L10,1#19,1#49-20,"CARUCCI/ANAGRAFE TRIBUTARIA","24843073",0,"",57380,0,0
H,1#12,1#50-2,"DEI CAPASSO","24947372",1,"",700208,0,0
H,1#12,1#50-3,"TERMINI (MA-MB-FS)","24947353",0,"",65339,0,0
H,1#12,1#50-4,"DEI CAPASSO","24947363",1,"",65340,0,0
H,1#12,1#50-5,"TERMINI (MA-MB-FS)","24947354",0,"",65339,0,0
H,1#12,1#50-6,"DEI CAPASSO","24947365",1,"",65340,0,0
H,1#12,1#50-7,"TERMINI (MA-MB-FS)","24947355",0,"",65339,0,0
H,1#12,1#50-8,"DEI CAPASSO","24947366",1,"",65340,0,0
H,1#12,1#50-9,"TERMINI (MA-MB-FS)","24947356",0,"",65339,0,0
H,1#12,1#50-10,"DEI CAPASSO","24947370",1,"",65340,0,0
H,1#12,1#50-11,"TERMINI (MA-MB-FS)","24947360",0,"",65339,0,0
H,1#12,1#50-12,"DEI CAPASSO","24947371",1,"",65340,0,0
H,1#12,1#50-13,"TERMINI (MA-MB-FS)","24947361",0,"",65339,0,0
H,1#12,1#50-14,"DEI CAPASSO","24947364",1,"",65340,0,0
H,1#12,1#50-15,"TERMINI (MA-MB-FS)","24947362",0,"",65339,0,0
H,1#12,1#50-16,"DEI CAPASSO","24947368",1,"",65340,0,0
H,1#12,1#50-17,"TERMINI (MA-MB-FS)","24947357",0,"",65339,0,0
H,1#12,1#50-18,"DEI CAPASSO","24947367",1,"",65340,0,0
H,1#12,1#50-19,"TERMINI (MA-MB-FS)","24947358",0,"",65339,0,0
H,1#12,1#50-20,"DEI CAPASSO","24947369",1,"",65340,0,0
H,1#12,1#50-21,"TERMINI (MA-MB-FS)","24947359",0,"",65339,0,0
P20,1#12,1#50-22,"PORTONACCIO/TIBURTINA","24947373",0,"",51506,0,0
L08,1#19,1#51-2,"TERMINI (MA-MB-FS)","24843074",0,"",52870,0,0
H,1#19,1#51-3,"DEI CAPASSO","24843075",1,"",65340,0,0
H,1#19,1#51-4,"TERMINI (MA-MB-FS)","24843076",0,"",65339,0,0
H,1#19,1#51-5,"DEI CAPASSO","24843077",1,"",65340,0,0
H,1#19,1#51-6,"TERMINI (MA-MB-FS)","24843086",0,"",65339,0,0
H,1#19,1#51-7,"DEI CAPASSO","24843087",1,"",65340,0,0
H,1#19,1#51-8,"TERMINI (MA-MB-FS)","24843088",0,"",65339,0,0
H,1#19,1#51-9,"DEI CAPASSO","24843089",1,"",65340,0,0
H,1#19,1#51-10,"TERMINI (MA-MB-FS)","24843090",0,"",65339,0,0
H,1#19,1#51-11,"DEI CAPASSO","24843091",1,"",65340,0,0
H,1#19,1#51-12,"TERMINI (MA-MB-FS)","24843079",0,"",65339,0,0
H,1#19,1#51-13,"DEI CAPASSO","24843080",1,"",65340,0,0
H,1#19,1#51-14,"TERMINI (MA-MB-FS)","24843081",0,"",65339,0,0
H,1#19,1#51-15,"DEI CAPASSO","24843082",1,"",65340,0,0
H,1#19,1#51-16,"TERMINI (MA-MB-FS)","24843083",0,"",65339,0,0
H,1#19,1#51-17,"DEI CAPASSO","24843084",1,"",65340,0,0
H,1#19,1#51-18,"TERMINI (MA-MB-FS)","24843085",0,"",65339,0,0
H,1#19,1#51-19,"DEI CAPASSO","24843078",1,"",65340,0,0
L10,1#19,1#51-21,"CARUCCI/ANAGRAFE TRIBUTARIA","24843092",0,"",57380,0,0
P02,1#1,1#52-2,"TERMINI (MA-MB-FS)","24522705",0,"",52894,0,0
H,1#1,1#52-3,"DEI CAPASSO","24522719",1,"",65340,0,0
H,1#1,1#52-4,"TERMINI (MA-MB-FS)","24522709",0,"",65339,0,0
H,1#1,1#52-5,"DEI CAPASSO","24522710",1,"",65340,0,0
H,1#1,1#52-6,"TERMINI (MA-MB-FS)","24522711",0,"",65339,0,0
H,1#1,1#52-7,"DEI CAPASSO","24522713",1,"",65340,0,0
H,1#1,1#52-8,"TERMINI (MA-MB-FS)","24522718",0,"",65339,0,0
H,1#1,1#52-9,"DEI CAPASSO","24522716",1,"",65340,0,0
H,1#1,1#52-10,"TERMINI (MA-MB-FS)","24522714",0,"",65339,0,0
H,1#1,1#52-11,"DEI CAPASSO","24522717",1,"",65340,0,0
H,1#1,1#52-12,"TERMINI (MA-MB-FS)","24522707",0,"",65339,0,0
H,1#1,1#52-13,"DEI CAPASSO","24522715",1,"",65340,0,0
H,1#1,1#52-14,"TERMINI (MA-MB-FS)","24522720",0,"",65339,0,0
H,1#1,1#52-15,"DEI CAPASSO","24522708",1,"",65340,0,0
H,1#1,1#52-16,"TERMINI (MA-MB-FS)","24522706",0,"",65339,0,0
H,1#1,1#52-17,"DEI CAPASSO","24522712",1,"",65340,0,0
L01,1#19,1#53-2,"LAURENTINA (MB)","24843093",0,"",52852,0,0
H,1#19,1#53-4,"DEI CAPASSO","24843099",1,"",700208,0,0
H,1#19,1#53-5,"TERMINI (MA-MB-FS)","24843095",0,"",65339,0,0
H,1#19,1#53-6,"DEI CAPASSO","24843096",1,"",65340,0,0
H,1#19,1#53-7,"TERMINI (MA-MB-FS)","24843097",0,"",65339,0,0
H,1#19,1#53-8,"DEI CAPASSO","24843094",1,"",65340,0,0
H,1#19,1#53-9,"TERMINI (MA-MB-FS)","24843098",0,"",65339,0,0
L80,1#19,1#53-10,"CARUCCI/ANAGRAFE TRIBUTARIA","24843100",0,"",52891,0,0
H,1#1,1#54-2,"TERMINI (MA-MB-FS)","24522722",0,"",65339,0,0
H,1#1,1#54-3,"DEI CAPASSO","24522727",1,"",65340,0,0
H,1#1,1#54-4,"TERMINI (MA-MB-FS)","24522729",0,"",65339,0,0
H,1#1,1#54-5,"DEI CAPASSO","24522728",1,"",65340,0,0
H,1#1,1#54-6,"TERMINI (MA-MB-FS)","24522730",0,"",65339,0,0
H,1#1,1#54-7,"DEI CAPASSO","24522731",1,"",65340,0,0
H,1#1,1#54-8,"TERMINI (MA-MB-FS)","24522726",0,"",65339,0,0
H,1#1,1#54-9,"DEI CAPASSO","24522732",1,"",65340,0,0
H,1#1,1#54-10,"TERMINI (MA-MB-FS)","24522734",0,"",65339,0,0
H,1#1,1#54-11,"DEI CAPASSO","24522723",1,"",65340,0,0
H,1#1,1#54-12,"TERMINI (MA-MB-FS)","24522724",0,"",65339,0,0
H,1#1,1#54-13,"DEI CAPASSO","24522725",1,"",65340,0,0
H,1#1,1#54-14,"TERMINI (MA-MB-FS)","24522733",0,"",65339,0,0
H,1#1,1#54-15,"DEI CAPASSO","24555671",1,"",65340,0,0
H,1#1,1#54-16,"TERMINI (MA-MB-FS)","24522735",0,"",65339,0,0
P20,1#1,1#54-17,"PORTONACCIO/TIBURTINA","24522736",0,"",51506,0,0
P02,1#12,1#55-2,"TERMINI (MA-MB-FS)","24947391",0,"",52894,0,0
H,1#12,1#55-3,"DEI CAPASSO","24947387",1,"",65340,0,0
H,1#12,1#55-4,"TERMINI (MA-MB-FS)","24947379",0,"",65339,0,0
H,1#12,1#55-5,"DEI CAPASSO","24947385",1,"",65340,0,0
H,1#12,1#55-6,"TERMINI (MA-MB-FS)","24947378",0,"",65339,0,0
H,1#12,1#55-7,"DEI CAPASSO","24947382",1,"",65340,0,0
H,1#12,1#55-8,"TERMINI (MA-MB-FS)","24947374",0,"",65339,0,0
H,1#12,1#55-9,"DEI CAPASSO","24947383",1,"",65340,0,0
H,1#12,1#55-10,"TERMINI (MA-MB-FS)","24947375",0,"",65339,0,0
H,1#12,1#55-11,"DEI CAPASSO","24947384",1,"",65340,0,0
H,1#12,1#55-12,"TERMINI (MA-MB-FS)","24947376",0,"",65339,0,0
H,1#12,1#55-13,"DEI CAPASSO","24947386",1,"",65340,0,0
H,1#12,1#55-14,"TERMINI (MA-MB-FS)","24947377",0,"",65339,0,0
H,1#12,1#55-15,"DEI CAPASSO","24947388",1,"",65340,0,0
H,1#12,1#55-16,"TERMINI (MA-MB-FS)","24947380",0,"",65339,0,0
H,1#12,1#55-17,"DEI CAPASSO","24947389",1,"",65340,0,0
H,1#12,1#55-18,"TERMINI (MA-MB-FS)","24947381",0,"",65339,0,0
H,1#12,1#55-19,"DEI CAPASSO","24947390",1,"",65340,0,0
H,1#12,1#56-2,"DEI CAPASSO","24947406",1,"",700208,0,0
H,1#12,1#56-3,"TERMINI (MA-MB-FS)","24947396",0,"",65339,0,0
H,1#12,1#56-4,"DEI CAPASSO","24947404",1,"",65340,0,0
H,1#12,1#56-5,"TERMINI (MA-MB-FS)","24947397",0,"",65339,0,0
H,1#12,1#56-6,"DEI CAPASSO","24947402",1,"",65340,0,0
H,1#12,1#56-7,"TERMINI (MA-MB-FS)","24947395",0,"",65339,0,0
H,1#12,1#56-8,"DEI CAPASSO","24947405",1,"",65340,0,0
H,1#12,1#56-9,"TERMINI (MA-MB-FS)","24947398",0,"",65339,0,0
H,1#12,1#56-10,"DEI CAPASSO","24947399",1,"",65340,0,0
H,1#12,1#56-11,"TERMINI (MA-MB-FS)","24947392",0,"",65339,0,0
H,1#12,1#56-12,"DEI CAPASSO","24947400",1,"",65340,0,0
H,1#12,1#56-13,"TERMINI (MA-MB-FS)","24947393",0,"",65339,0,0
H,1#12,1#56-14,"DEI CAPASSO","24947403",1,"",65340,0,0
H,1#12,1#56-15,"TERMINI (MA-MB-FS)","24947394",0,"",65339,0,0
H,1#12,1#56-16,"DEI CAPASSO","24947401",1,"",65340,0,0
L01,1#19,1#57-2,"LAURENTINA (MB)","24843101",0,"",52852,0,0
H,1#19,1#57-4,"DEI CAPASSO","24843117",1,"",700208,0,0
H,1#19,1#57-5,"TERMINI (MA-MB-FS)","24843118",0,"",65339,0,0
H,1#19,1#57-6,"DEI CAPASSO","24843103",1,"",65340,0,0
H,1#19,1#57-7,"TERMINI (MA-MB-FS)","24843104",0,"",65339,0,0
H,1#19,1#57-8,"DEI CAPASSO","24843105",1,"",65340,0,0
H,1#19,1#57-9,"TERMINI (MA-MB-FS)","24843106",0,"",65339,0,0
H,1#19,1#57-10,"DEI CAPASSO","24843107",1,"",65340,0,0
H,1#19,1#57-11,"TERMINI (MA-MB-FS)","24843108",0,"",65339,0,0
H,1#19,1#57-12,"DEI CAPASSO","24843109",1,"",65340,0,0
H,1#19,1#57-13,"TERMINI (MA-MB-FS)","24843110",0,"",65339,0,0
H,1#19,1#57-14,"DEI CAPASSO","24843111",1,"",65340,0,0
H,1#19,1#57-15,"TERMINI (MA-MB-FS)","24843112",0,"",65339,0,0
H,1#19,1#57-16,"DEI CAPASSO","24843113",1,"",65340,0,0
H,1#19,1#57-17,"TERMINI (MA-MB-FS)","24843114",0,"",65339,0,0
H,1#19,1#57-18,"DEI CAPASSO","24843115",1,"",65340,0,0
H,1#19,1#57-19,"TERMINI (MA-MB-FS)","24843116",0,"",65339,0,0
H,1#19,1#57-20,"DEI CAPASSO","24843119",1,"",65340,0,0
H,1#19,1#57-21,"TERMINI (MA-MB-FS)","24843102",0,"",65339,0,0
L80,1#19,1#57-22,"CARUCCI/ANAGRAFE TRIBUTARIA","24843120",0,"",52891,0,0
P02,1#1,1#58-2,"TERMINI (MA-MB-FS)","24522737",0,"",52894,0,0
H,1#1,1#58-3,"DEI CAPASSO","24522740",1,"",65340,0,0
H,1#1,1#58-4,"TERMINI (MA-MB-FS)","24522743",0,"",65339,0,0
H,1#1,1#58-5,"DEI CAPASSO","24522744",1,"",65340,0,0
H,1#1,1#58-6,"TERMINI (MA-MB-FS)","24522745",0,"",65339,0,0
H,1#1,1#58-7,"DEI CAPASSO","24522749",1,"",65340,0,0
H,1#1,1#58-8,"TERMINI (MA-MB-FS)","24522751",0,"",65339,0,0
H,1#1,1#58-9,"DEI CAPASSO","24522748",1,"",65340,0,0
H,1#1,1#58-10,"TERMINI (MA-MB-FS)","24522756",0,"",65339,0,0
H,1#1,1#58-11,"DEI CAPASSO","24522755",1,"",65340,0,0
H,1#1,1#58-12,"TERMINI (MA-MB-FS)","24522738",0,"",65339,0,0
H,1#1,1#58-13,"DEI CAPASSO","24522739",1,"",65340,0,0
H,1#1,1#58-14,"TERMINI (MA-MB-FS)","24522752",0,"",65339,0,0
H,1#1,1#58-15,"DEI CAPASSO","24522753",1,"",65340,0,0
H,1#1,1#58-16,"TERMINI (MA-MB-FS)","24522742",0,"",65339,0,0
H,1#1,1#58-17,"DEI CAPASSO","24522754",1,"",65340,0,0
H,1#1,1#58-18,"TERMINI (MA-MB-FS)","24522741",0,"",65339,0,0
H,1#1,1#58-19,"DEI CAPASSO","24522747",1,"",65340,0,0
H,1#1,1#58-20,"TERMINI (MA-MB-FS)","24522746",0,"",65339,0,0
H,1#1,1#58-21,"DEI CAPASSO","24522750",1,"",65340,0,0
H,1#1,1#59-2,"TERMINI (MA-MB-FS)","24522759",0,"",65339,0,0
H,1#1,1#59-3,"DEI CAPASSO","24522762",1,"",65340,0,0
H,1#1,1#59-4,"TERMINI (MA-MB-FS)","24522761",0,"",65339,0,0
H,1#1,1#59-5,"DEI CAPASSO","24522767",1,"",65340,0,0
H,1#1,1#59-6,"TERMINI (MA-MB-FS)","24522772",0,"",65339,0,0
H,1#1,1#59-7,"DEI CAPASSO","24522768",1,"",65340,0,0
H,1#1,1#59-8,"TERMINI (MA-MB-FS)","24522769",0,"",65339,0,0
H,1#1,1#59-9,"DEI CAPASSO","24522770",1,"",65340,0,0
H,1#1,1#59-10,"TERMINI (MA-MB-FS)","24522771",0,"",65339,0,0
H,1#1,1#59-11,"DEI CAPASSO","24522765",1,"",65340,0,0
H,1#1,1#59-12,"TERMINI (MA-MB-FS)","24522758",0,"",65339,0,0
H,1#1,1#59-13,"DEI CAPASSO","24522773",1,"",65340,0,0
H,1#1,1#59-14,"TERMINI (MA-MB-FS)","24522760",0,"",65339,0,0
H,1#1,1#59-15,"DEI CAPASSO","24522774",1,"",65340,0,0
H,1#1,1#59-16,"TERMINI (MA-MB-FS)","24522764",0,"",65339,0,0
H,1#1,1#59-17,"DEI CAPASSO","24522763",1,"",65340,0,0
H,1#1,1#59-18,"TERMINI (MA-MB-FS)","24522757",0,"",65339,0,0
H,1#1,1#59-19,"DEI CAPASSO","24522766",1,"",65340,0,0
P02,1#12,1#60-2,"TERMINI (MA-MB-FS)","24947426",0,"",52894,0,0
H,1#12,1#60-3,"DEI CAPASSO","24947411",1,"",65340,0,0
H,1#12,1#60-4,"TERMINI (MA-MB-FS)","24947419",0,"",65339,0,0
H,1#12,1#60-5,"DEI CAPASSO","24947425",1,"",65340,0,0
H,1#12,1#60-6,"TERMINI (MA-MB-FS)","24947416",0,"",65339,0,0
H,1#12,1#60-7,"DEI CAPASSO","24947415",1,"",65340,0,0
H,1#12,1#60-8,"TERMINI (MA-MB-FS)","24947423",0,"",65339,0,0
H,1#12,1#60-9,"DEI CAPASSO","24947408",1,"",65340,0,0
H,1#12,1#60-10,"TERMINI (MA-MB-FS)","24947420",0,"",65339,0,0
H,1#12,1#60-11,"DEI CAPASSO","24947409",1,"",65340,0,0
H,1#12,1#60-12,"TERMINI (MA-MB-FS)","24947417",0,"",65339,0,0
H,1#12,1#60-13,"DEI CAPASSO","24947410",1,"",65340,0,0
H,1#12,1#60-14,"TERMINI (MA-MB-FS)","24947418",0,"",65339,0,0
H,1#12,1#60-15,"DEI CAPASSO","24947407",1,"",65340,0,0
H,1#12,1#60-16,"TERMINI (MA-MB-FS)","24947424",0,"",65339,0,0
H,1#12,1#60-17,"DEI CAPASSO","24947412",1,"",65340,0,0
H,1#12,1#60-18,"TERMINI (MA-MB-FS)","24947421",0,"",65339,0,0
H,1#12,1#60-19,"DEI CAPASSO","24947413",1,"",65340,0,0
H,1#12,1#60-20,"TERMINI (MA-MB-FS)","24947422",0,"",65339,0,0
H,1#12,1#60-21,"DEI CAPASSO","24947414",1,"",65340,0,0
L08,1#19,1#61-2,"TERMINI (MA-MB-FS)","24843121",0,"",52870,0,0
H,1#19,1#61-3,"DEI CAPASSO","24843122",1,"",65340,0,0
H,1#19,1#61-4,"TERMINI (MA-MB-FS)","24843123",0,"",65339,0,0
H,1#19,1#61-5,"DEI CAPASSO","24843124",1,"",65340,0,0
H,1#19,1#61-6,"TERMINI (MA-MB-FS)","24843125",0,"",65339,0,0
H,1#19,1#61-7,"DEI CAPASSO","24843126",1,"",65340,0,0
H,1#19,1#61-8,"TERMINI (MA-MB-FS)","24843127",0,"",65339,0,0
H,1#19,1#61-9,"DEI CAPASSO","24843128",1,"",65340,0,0
H,1#19,1#61-10,"TERMINI (MA-MB-FS)","24843129",0,"",65339,0,0
H,1#19,1#61-11,"DEI CAPASSO","24843130",1,"",65340,0,0
H,1#19,1#61-12,"TERMINI (MA-MB-FS)","24843133",0,"",65339,0,0
H,1#19,1#61-13,"DEI CAPASSO","24843134",1,"",65340,0,0
H,1#19,1#61-14,"TERMINI (MA-MB-FS)","24843135",0,"",65339,0,0
H,1#19,1#61-15,"DEI CAPASSO","24843137",1,"",65340,0,0
H,1#19,1#61-16,"TERMINI (MA-MB-FS)","24843131",0,"",65339,0,0
H,1#19,1#61-17,"DEI CAPASSO","24843132",1,"",65340,0,0
H,1#19,1#61-18,"TERMINI (MA-MB-FS)","24843136",0,"",65339,0,0
L80,1#19,1#61-19,"CARUCCI/ANAGRAFE TRIBUTARIA","24843138",0,"",52891,0,0
P02,1#12,1#62-2,"TERMINI (MA-MB-FS)","24947444",0,"",52894,0,0
H,1#12,1#62-3,"DEI CAPASSO","24947429",1,"",65340,0,0
H,1#12,1#62-4,"TERMINI (MA-MB-FS)","24947433",0,"",65339,0,0
H,1#12,1#62-5,"DEI CAPASSO","24947430",1,"",65340,0,0
H,1#12,1#62-6,"TERMINI (MA-MB-FS)","24947434",0,"",65339,0,0
H,1#12,1#62-7,"DEI CAPASSO","24947428",1,"",65340,0,0
H,1#12,1#62-8,"TERMINI (MA-MB-FS)","24947432",0,"",65339,0,0
H,1#12,1#62-9,"DEI CAPASSO","24947431",1,"",65340,0,0
H,1#12,1#62-10,"TERMINI (MA-MB-FS)","24947427",0,"",65339,0,0
P20,1#12,1#62-11,"PORTONACCIO/TIBURTINA","24947445",0,"",51506,0,0
H,1#12,1#62-14,"DEI CAPASSO","24947443",1,"",700208,0,0
H,1#12,1#62-15,"TERMINI (MA-MB-FS)","24947435",0,"",65339,0,0
H,1#12,1#62-16,"DEI CAPASSO","24947439",1,"",65340,0,0
H,1#12,1#62-17,"TERMINI (MA-MB-FS)","24947438",0,"",65339,0,0
H,1#12,1#62-18,"DEI CAPASSO","24947440",1,"",65340,0,0
H,1#12,1#62-19,"TERMINI (MA-MB-FS)","24947436",0,"",65339,0,0
H,1#12,1#62-20,"DEI CAPASSO","24947441",1,"",65340,0,0
H,1#12,1#62-21,"TERMINI (MA-MB-FS)","24947437",0,"",65339,0,0
H,1#12,1#62-22,"DEI CAPASSO","24947442",1,"",65340,0,0
H,1#1,1#63-2,"TERMINI (MA-MB-FS)","24522780",0,"",65339,0,0
H,1#1,1#63-3,"DEI CAPASSO","24522789",1,"",65340,0,0
H,1#1,1#63-4,"TERMINI (MA-MB-FS)","24522788",0,"",65339,0,0
H,1#1,1#63-5,"DEI CAPASSO","24522775",1,"",65340,0,0
H,1#1,1#63-6,"TERMINI (MA-MB-FS)","24522778",0,"",65339,0,0
H,1#1,1#63-7,"DEI CAPASSO","24522779",1,"",65340,0,0
H,1#1,1#63-8,"TERMINI (MA-MB-FS)","24522785",0,"",65339,0,0
H,1#1,1#63-9,"DEI CAPASSO","24522781",1,"",65340,0,0
H,1#1,1#63-10,"TERMINI (MA-MB-FS)","24522782",0,"",65339,0,0
H,1#1,1#63-11,"DEI CAPASSO","24522783",1,"",65340,0,0
H,1#1,1#63-12,"TERMINI (MA-MB-FS)","24522786",0,"",65339,0,0
H,1#1,1#63-13,"DEI CAPASSO","24522784",1,"",65340,0,0
H,1#1,1#63-14,"TERMINI (MA-MB-FS)","24522777",0,"",65339,0,0
H,1#1,1#63-15,"DEI CAPASSO","24522776",1,"",65340,0,0
H,1#1,1#63-16,"TERMINI (MA-MB-FS)","24522787",0,"",65339,0,0
P20,1#1,1#63-17,"PORTONACCIO/TIBURTINA","24522790",0,"",51506,0,0
L08,1#19,1#64-2,"TERMINI (MA-MB-FS)","24843139",0,"",52870,0,0
H,1#19,1#64-3,"DEI CAPASSO","24843152",1,"",65340,0,0
H,1#19,1#64-4,"TERMINI (MA-MB-FS)","24843153",0,"",65339,0,0
H,1#19,1#64-5,"DEI CAPASSO","24843147",1,"",65340,0,0
H,1#19,1#64-6,"TERMINI (MA-MB-FS)","24843148",0,"",65339,0,0
H,1#19,1#64-7,"DEI CAPASSO","24843149",1,"",65340,0,0
H,1#19,1#64-8,"TERMINI (MA-MB-FS)","24843154",0,"",65339,0,0
H,1#19,1#64-9,"DEI CAPASSO","24843155",1,"",65340,0,0
H,1#19,1#64-10,"TERMINI (MA-MB-FS)","24843156",0,"",65339,0,0
H,1#19,1#64-11,"DEI CAPASSO","24843157",1,"",65340,0,0
H,1#19,1#64-12,"TERMINI (MA-MB-FS)","24843140",0,"",65339,0,0
H,1#19,1#64-13,"DEI CAPASSO","24843141",1,"",65340,0,0
H,1#19,1#64-14,"TERMINI (MA-MB-FS)","24843142",0,"",65339,0,0
H,1#19,1#64-15,"DEI CAPASSO","24843143",1,"",65340,0,0
H,1#19,1#64-16,"TERMINI (MA-MB-FS)","24843144",0,"",65339,0,0
H,1#19,1#64-17,"DEI CAPASSO","24843145",1,"",65340,0,0
H,1#19,1#64-18,"TERMINI (MA-MB-FS)","24843146",0,"",65339,0,0
H,1#19,1#64-19,"DEI CAPASSO","24843150",1,"",65340,0,0
H,1#19,1#64-20,"TERMINI (MA-MB-FS)","24843151",0,"",65339,0,0
L80,1#19,1#64-21,"CARUCCI/ANAGRAFE TRIBUTARIA","24843158",0,"",52891,0,0
P02,1#12,1#65-2,"TERMINI (MA-MB-FS)","24947460",0,"",52894,0,0
H,1#12,1#65-3,"DEI CAPASSO","24947453",1,"",65340,0,0
H,1#12,1#65-4,"TERMINI (MA-MB-FS)","24947447",0,"",65339,0,0
H,1#12,1#65-5,"DEI CAPASSO","24947454",1,"",65340,0,0
H,1#12,1#65-6,"TERMINI (MA-MB-FS)","24947456",0,"",65339,0,0
H,1#12,1#65-7,"DEI CAPASSO","24947451",1,"",65340,0,0
H,1#12,1#65-8,"TERMINI (MA-MB-FS)","24947446",0,"",65339,0,0
H,1#12,1#65-9,"DEI CAPASSO","24947448",1,"",65340,0,0
H,1#12,1#65-10,"TERMINI (MA-MB-FS)","24947458",0,"",65339,0,0
H,1#12,1#65-11,"DEI CAPASSO","24947449",1,"",65340,0,0
H,1#12,1#65-12,"TERMINI (MA-MB-FS)","24947459",0,"",65339,0,0
H,1#12,1#65-13,"DEI CAPASSO","24947450",1,"",65340,0,0
H,1#12,1#65-14,"TERMINI (MA-MB-FS)","24947455",0,"",65339,0,0
H,1#12,1#65-15,"DEI CAPASSO","24947452",1,"",65340,0,0
H,1#12,1#65-16,"TERMINI (MA-MB-FS)","24947457",0,"",65339,0,0
P20,1#12,1#65-17,"PORTONACCIO/TIBURTINA","24947461",0,"",51506,0,0
P02,1#1,1#66-2,"TERMINI (MA-MB-FS)","24522791",0,"",52894,0,0
H,1#1,1#66-3,"DEI CAPASSO","24522800",1,"",65340,0,0
H,1#1,1#66-4,"TERMINI (MA-MB-FS)","24522803",0,"",65339,0,0
H,1#1,1#66-5,"DEI CAPASSO","24522794",1,"",65340,0,0
H,1#1,1#66-6,"TERMINI (MA-MB-FS)","24522793",0,"",65339,0,0
H,1#1,1#66-7,"DEI CAPASSO","24522796",1,"",65340,0,0
H,1#1,1#66-8,"TERMINI (MA-MB-FS)","24522798",0,"",65339,0,0
H,1#1,1#66-9,"DEI CAPASSO","24522797",1,"",65340,0,0
H,1#1,1#66-10,"TERMINI (MA-MB-FS)","24522799",0,"",65339,0,0
H,1#1,1#66-11,"DEI CAPASSO","24522806",1,"",65340,0,0
H,1#1,1#66-12,"TERMINI (MA-MB-FS)","24522801",0,"",65339,0,0
H,1#1,1#66-13,"DEI CAPASSO","24522802",1,"",65340,0,0
H,1#1,1#66-14,"TERMINI (MA-MB-FS)","24522805",0,"",65339,0,0
H,1#1,1#66-15,"DEI CAPASSO","24522804",1,"",65340,0,0
H,1#1,1#66-16,"TERMINI (MA-MB-FS)","24522795",0,"",65339,0,0
P20,1#1,1#66-17,"PORTONACCIO/TIBURTINA","24522792",0,"",51506,0,0
L08,1#19,1#67-2,"TERMINI (MA-MB-FS)","24843159",0,"",52870,0,0
H,1#19,1#67-3,"DEI CAPASSO","24843163",1,"",65340,0,0
H,1#19,1#67-4,"TERMINI (MA-MB-FS)","24843164",0,"",65339,0,0
H,1#19,1#67-5,"DEI CAPASSO","24843160",1,"",65340,0,0
H,1#19,1#67-6,"TERMINI (MA-MB-FS)","24843161",0,"",65339,0,0
